LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	 LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS
2017-03-18 22:41:37	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-12-03	15:45:00	obs199879	S35268783	Traveling	P22	EBIRD	151	5.15		8	1	G2281052	
2016-02-28 01:20:50	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-Quintana Roo-Unnamed Rd - 20.366x-86.992 - Feb 15, 2016 12:13 PM	L4279258	P	20.36571	-86.9921027	2016-02-15	12:04:00	obs604074	S27859727	Traveling	P22	EBIRD	15	0.5		3	1	G1620424	<br />Submitted from eBird Android 1.0.2
2015-05-18 18:05:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cenote Aerolito	L3628489	P	20.465725	-86.97844	2015-05-09	13:05:00	obs549196	S23343600	Traveling	P22	EBIRD	124	0.5		2	1		20 % cloud cover,  no rain, temperature °33 Celsius.
2015-05-18 18:05:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cenote Aerolito (caleta)	L3632113	P	20.466026	-86.978274	2015-05-09	13:00:00	obs379434	S23369161	Traveling	P22	EBIRD	120	0.5		2	1	G1263431	
2016-02-29 10:14:26	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-Quintana Roo-Unnamed Rd - 20.365x-86.991 - Feb 15, 2016 11:49 AM	L4279137	P	20.3653518	-86.9911225	2016-02-15	11:45:00	obs599142	S27887927	Stationary	P21	EBIRD	10			5	1	G1620423	<br />Submitted from eBird Android 1.0.2
2016-02-29 10:14:38	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-Quintana Roo - 20.358x-86.97 - Feb 15, 2016 11:38 AM	L4279086	P	20.3582016	-86.9701331	2016-02-15	10:21:00	obs599142	S27887932	Traveling	P22	EBIRD	75	0.5		6	1	G1620422	<br />Submitted from eBird Android 1.0.2
2015-05-18 18:05:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			East Water Bodies	L3628667	P	20.339193	-86.914304	2015-05-09	17:02:00	obs549196	S23344290	Stationary	P21	EBIRD	93			3	1		Partially cloudy, no rain, winds 14 kts. temperature °32 Celsius, wetland area.
2018-08-17 15:41:42	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 7	L7832131	P	20.5387222	-86.8970278	2015-05-09	00:00:00	obs622928	S23370108	Traveling	P22	EBIRD	90	2.5		3	1	G1263587	viajando en vehiculo y deteniendose cada avistamiento
2016-11-01 02:42:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cenote El Aerolito	L5051553	P	20.4661648	-86.9780128	2016-10-17	12:50:00	obs347955	S32321897	Traveling	P22	EBIRD	30	0.3		2	1		
2015-05-18 18:05:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cenote Aerolito (caleta)	L3632113	P	20.466026	-86.978274	2015-05-09	13:00:00	obs622980	S23366627	Traveling	P22	EBIRD	120	0.5		2	1	G1263431	
2017-03-19 21:14:57	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel- Punta Norte	L4325633	P	20.5467315	-86.8812132	2016-02-28	15:00:00	obs232095	S27913197	Traveling	P22	EBIRD	90	1.5		2	1	G2283144	
2015-05-18 18:05:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Road to Pueblo f	L3629552	P	20.459816	-86.964554	2015-05-09	22:00:00	obs549196	S23348696	Traveling	P22	EBIRD	57	2		2	1		partially cloudy, no rain, winds east 8 kts, temperature °25 Celsius, tropical forest area
2018-08-17 15:38:06	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 6	L7832070	P	20.5385278	-86.8939722	2016-02-21	09:37:00	obs539688	S27881518	Stationary	P21	EBIRD_MEX	14			7	1	G1624259	
2015-07-28 16:48:52	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			San Gervasio	L3810848	P	20.4987829	-86.8513441	2015-07-18	10:00:00	obs417255	S24373676	Traveling	P22	EBIRD	60	1.609		1	1		
2016-03-08 19:57:17	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-02-05	16:00:00	obs639109	S28053691	Stationary	P21	EBIRD_MEX	10			1	1		
2016-06-07 15:20:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 6 Playa punto	L4217234	P	20.2993372	-87.0050843	2016-03-02	08:50:00	obs674686	S28043138	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1636854	
2016-06-08 11:10:17	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 4 Aguada punto	L4217207	P	20.2736984	-86.9893773	2016-03-02	08:00:00	obs674686	S28043151	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1636856	
2018-08-17 15:22:01	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 3	L7831866	P	20.5421389	-86.88425	2016-02-21	08:34:00	obs622980	S27879234	Stationary	P21	EBIRD_MEX	10			7	1	G1624047	
2016-03-14 09:49:46	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-03-14	07:44:00	obs412369	S28159492	Stationary	P21	EBIRD	30			1	1		
2016-03-31 22:22:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Paradise Beach Cozumel	L4443150	P	20.4012254	-87.0176572	2016-03-06	10:30:00	obs417981	S28019239	Stationary	P21	EBIRD	180			1	1		<br />Submitted from eBird Android 1.0.2
2018-08-17 21:37:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, Punto 11	L7833363	P	20.5461667	-86.9052222	2016-02-21	11:00:00	obs622980	S27880210	Stationary	P21	EBIRD_MEX	10			7	1	G1624263	
2018-08-17 15:34:24	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 5	L7832046	P	20.5395278	-86.8912778	2016-02-21	09:12:00	obs539688	S27881517	Stationary	P21	EBIRD_MEX	10			7	1	G1624076	
2018-08-17 15:42:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 8	L7832155	P	20.54125	-86.8998056	2016-02-21	10:03:00	obs539688	S27881520	Stationary	P21	EBIRD_MEX	10			7	1	G1624261	
2018-08-17 21:20:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 12	L7832243	P	20.5494444	-86.9120278	2016-02-21	11:20:00	obs539688	S27881524	Stationary	P21	EBIRD_MEX	10			7	1	G1624264	
2016-06-07 15:20:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 6 Playa punto	L4217234	P	20.2993372	-87.0050843	2016-03-02	08:50:00	obs672437	S28028305	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1636854	
2016-03-31 22:23:48	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Paseo Marítimo de San Miguel	L2439008	H	20.5108016	-86.9500923	2016-03-05	10:23:00	obs417981	S27981387	Traveling	P22	EBIRD	90	0.483		1	1		<br />Submitted from eBird Android 1.0.2
2016-06-08 11:10:17	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 4 Aguada punto	L4217207	P	20.2736984	-86.9893773	2016-03-02	08:00:00	obs674687	S28123040	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1636856	
2016-06-07 15:20:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 6 Playa punto	L4217234	P	20.2993372	-87.0050843	2016-03-02	08:50:00	obs674687	S28123051	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1636854	
2016-06-03 13:20:40	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 2 Cocotal punto	L4216842	P	20.276466	-86.9840343	2016-05-03	06:55:00	obs672437	S29611153	Stationary	P21	EBIRD_MEX	10			7	1	G1751590	
2016-03-14 10:04:37	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-03-04	07:41:00	obs412369	S28159774	Traveling	P22	EBIRD	55	0.3		1	1		
2016-03-14 10:23:20	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Torre de camino a la isla de la Pasión	L4382066	P	20.5424517	-86.8822753	2016-03-11	06:45:00	obs412369	S28160035	Stationary	P21	EBIRD	20			3	1		
2016-05-24 17:11:08	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Lagunas Ixpalbarco	L4403766	P	20.441269	-86.8164432	2016-05-20	08:09:00	obs412369	S29880508	Stationary	P21	EBIRD	30			2	1		
2016-03-14 09:56:23	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-03-01	08:10:00	obs412369	S28159637	Traveling	P22	EBIRD	80	0.5		1	1		
2017-03-31 15:06:35	Mexico	MX	Quintana Roo	MX-ROO				56			Playa del Carmen	L5079136	P	20.6292092	-87.0752406	2016-11-17	08:20:00	obs625396	S32592174	Traveling	P22	EBIRD	60	0.4		1	1		
2017-03-24 17:34:17	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			El Cedral (pueblo)	L1973735	H	20.3690898	-86.9935226	2016-01-20		obs406448	S32529620	Historical	P62	EBIRD				3	1		
2018-12-12 19:27:01	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, Mexico	L732765	P	20.4064205	-86.9128418	2016-02-24	07:30:00	obs279622	S27973548	Traveling	P22	EBIRD	300	56.327		35	1	G1631283	Carefree Birding Cruise with Kevin Karlson & Dale Rosselet
2017-03-31 15:06:35	Mexico	MX	Quintana Roo	MX-ROO				56			Playa del Carmen	L5079136	P	20.6292092	-87.0752406	2016-11-16	11:00:00	obs625396	S32579579	Traveling	P22	EBIRD	30	0.4		1	1		
2016-06-07 13:07:10	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 5 12MPH punto	L4217223	P	20.2961549	-87.0010744	2016-03-02	08:30:00	obs674686	S28043149	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1636855	
2018-08-17 15:22:01	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 3	L7831866	P	20.5421389	-86.88425	2016-02-21	08:34:00	obs539688	S27881514	Stationary	P21	EBIRD_MEX	10			7	1	G1624047	
2016-03-05 17:56:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel	L350597	T	20.51667	-86.94167	2015-07-11	08:00:00	obs647991	S27984578	Traveling	P22	EBIRD	360	24.14		1	1		
2016-06-07 13:07:10	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 5 12MPH punto	L4217223	P	20.2961549	-87.0010744	2016-03-02	08:30:00	obs672437	S28028237	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1636855	
2018-08-17 15:20:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 2	L7831853	P	20.5430278	-86.8817778	2016-02-21	08:09:00	obs539688	S27881511	Stationary	P21	EBIRD_MEX	10			7	1	G1624046	
2018-08-17 21:37:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, Punto 11	L7833363	P	20.5461667	-86.9052222	2016-02-21	11:00:00	obs539688	S27881522	Stationary	P21	EBIRD_MEX	10			7	1	G1624263	
2017-03-31 15:06:35	Mexico	MX	Quintana Roo	MX-ROO				56			Playa del Carmen	L5079136	P	20.6292092	-87.0752406	2016-11-12	11:00:00	obs625396	S32502000	Traveling	P22	EBIRD	60	0.4		1	1		
2016-06-08 11:10:17	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 4 Aguada punto	L4217207	P	20.2736984	-86.9893773	2016-03-02	08:00:00	obs672437	S28028188	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1636856	
2016-06-07 13:07:10	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 5 12MPH punto	L4217223	P	20.2961549	-87.0010744	2016-03-02	08:30:00	obs674687	S28123045	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1636855	
2018-08-17 15:41:42	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 7	L7832131	P	20.5387222	-86.8970278	2016-02-21	10:03:00	obs539688	S27881519	Stationary	P21	EBIRD_MEX	10			7	1	G1624260	
2017-03-31 15:06:35	Mexico	MX	Quintana Roo	MX-ROO				56			Playa del Carmen	L5079136	P	20.6292092	-87.0752406	2016-11-15	09:20:00	obs625396	S32564940	Traveling	P22	EBIRD	60	0.4		1	1		
2018-08-17 15:38:06	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 6	L7832070	P	20.5385278	-86.8939722	2016-04-24	07:56:00	obs622980	S29863327	Stationary	P21	EBIRD_MEX	10			3	1	G1911949	Nancy Muñoz, Ceci Alcerreca e Itzel Arista
2018-04-17 10:42:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Iberostar Cozumel	L5259576	H	20.3702163	-87.0216322	2015-11-21	07:00:00	obs439633	S32718024	Traveling	P22	EBIRD_CAN	90	4		2	1	G2051413	
2018-04-17 10:42:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Iberostar Cozumel	L5259576	H	20.3702163	-87.0216322	2015-11-15	10:00:00	obs439633	S32718027	Stationary	P21	EBIRD	10			2	1	G2051416	
2018-08-17 21:20:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 12	L7832243	P	20.5494444	-86.9120278	2016-04-24	06:24:00	obs622980	S29862359	Stationary	P21	EBIRD_MEX	10			3	1	G1797081	Nancy Muñoz, Cecilia Alcerreca e Itzel Arista
2016-11-20 05:46:13	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-Carretera Costera S - 20.3721x-87.0190	L5091549	P	20.372084	-87.019005	2016-11-19	07:07:00	obs319627	S32630533	Traveling	P22	EBIRD	73	0.528		2	1	G2043777	
2016-11-13 21:33:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			by horse rental	L5080538	P	20.4271198	-87.002449	2016-01-20		obs406448	S32529402	Historical	P62	EBIRD				3	1		
2016-11-25 20:39:16	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Residencies Reef	L5099892	P	20.4036847	-87.0151169	2016-11-25	07:00:00	obs302151	S32719835	Traveling	P22	EBIRD	60	0.322		1	1		
2018-08-17 12:42:26	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 1	L7831816	P	20.5438611	-86.8794167	2016-02-21	07:47:00	obs539688	S27881508	Stationary	P21	EBIRD_MEX	10			7	1	G1624016	Observadores: Ceci Alcerreca, Antonio Palacios, Arturo Castelan, Raymundo Martínez, Ceci y Sergio Suarez, Itzel arista
2018-08-17 15:30:22	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 4	L7831879	P	20.5404167	-86.8888333	2016-02-21	08:52:00	obs539688	S27881516	Stationary	P21	EBIRD_MEX	13			7	1	G1624048	
2018-08-17 22:20:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 9	L7833465	P	20.5433889	-86.9021111	2016-02-21	10:39:00	obs539688	S27881521	Stationary	P21	EBIRD_MEX	11			7	1	G1624262	
2016-06-03 14:31:05	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 1 Torre punto	L4216806	P	20.2809922	-86.9790991	2016-05-03	06:40:00	obs639109	S29778893	Stationary	P21	EBIRD_MEX	10			7	1	G1751591	
2016-06-07 15:20:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 6 Playa punto	L4217234	P	20.2993372	-87.0050843	2016-05-03	07:45:00	obs639109	S29778951	Stationary	P21	EBIRD_MEX	10			7	1	G1751606	
2015-05-18 18:05:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			North Road (Dirt road begining)	L3625387	P	20.550856	-86.915137	2015-05-09	00:05:00	obs549196	S23325402	Traveling	P22	EBIRD	90	1.1		3	1		Partially cloudy, no rain, 29 Celsius , winds 5 kts south east
2016-11-24 18:45:14	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Residencies Reef	L5099892	P	20.4036847	-87.0151169	2016-11-24	07:00:00	obs302151	S32700712	Traveling	P22	EBIRD	30	0.161		1	1		
2016-06-03 15:30:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 3 Muelle punto	L4217185	P	20.2740078	-86.9872262	2016-03-02	07:45:00	obs672437	S28028145	Traveling	P22	EBIRD_MEX	10	0.25		2	1	G1686892	
2017-08-15 13:37:09	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Zona Arqueológica San Gervasio	L454906	H	20.499828	-86.8459126	2016-02-28	08:00:00	obs952638	S38658162	Traveling	P22	EBIRD	320	4.828		4	1	G1624090	NatureScape Tours with Kim Risen, Cindy Risen, Patty McLean, John Curlew, Betty Cash <br />Submitted from eBird for iOS, version 1.1.5 Build 44
2015-05-18 17:57:30	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2015-04-17	08:35:00	obs111358	S23103414	Traveling	P22	EBIRD	300	48.279		2	1	G1240790	
2015-05-18 17:57:30	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2015-04-17	08:35:00	obs34981	S23032438	Traveling	P22	EBIRD	300	48.279		2	1	G1240790	
2018-08-17 15:42:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 8	L7832155	P	20.54125	-86.8998056	2016-04-24	07:25:00	obs622980	S29862941	Stationary	P21	EBIRD_MEX	10			3	1	G1797078	Nancy Muñoz, Ceci Alcerreca e Itzel Arista
2018-08-06 15:59:05	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Occidental Grand Cozumel	L3560891	P	20.3774578	-87.0221901	2015-04-10	06:40:00	obs167357	S22839537	Traveling	P22	EBIRD	195	2.092		1	1		Birded entire property while on vacation
2016-11-20 11:29:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			El Cedral (pueblo)	L1973735	H	20.3690898	-86.9935226	2016-11-20	07:00:00	obs302151	S32634300	Traveling	P22	EBIRD	150	1.609		1	1		Worked center of village and open areas to SE of town
2016-06-03 13:20:40	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 2 Cocotal punto	L4216842	P	20.276466	-86.9840343	2016-05-03	06:55:00	obs639109	S29778903	Stationary	P21	EBIRD_MEX	10			7	1	G1751590	
2016-06-07 13:07:10	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 5 12MPH punto	L4217223	P	20.2961549	-87.0010744	2016-05-03	07:35:00	obs639109	S29778934	Stationary	P21	EBIRD_MEX	10			7	1	G1751605	
2016-03-21 18:17:57	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Zona Arqueológica San Gervasio	L454906	H	20.499828	-86.8459126	2016-03-08	12:15:00	obs341419	S28473198	Traveling	P22	EBIRD	45	1.207		5	1	G1652680	CO, GK, Ma, Pop and Willy
2016-03-20 13:06:36	Mexico	MX	Quintana Roo	MX-ROO			MX_178				MX-QROO-Cozumel-Avenida 5 Sur 1221-1261 - 20.4998x-86.9585	L4406218	P	20.499831	-86.958516	2016-03-17	08:00:00	obs689582	S28445639	Traveling	P22	EBIRD	45	0.402		1	1		<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2016-06-03 15:30:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 3 Muelle punto	L4217185	P	20.2740078	-86.9872262	2016-05-03	07:05:00	obs639109	S29778915	Stationary	P21	EBIRD_MEX	10			7	1	G1751589	
2015-09-29 14:48:24	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino de terraceria por zona hotelera Oeste	L3632043	P	20.405673	-87.010349	2015-05-09	06:20:00	obs622980	S23366163	Traveling	P22	EBIRD	180	1.5		3	1	G1263411	
2018-04-17 10:42:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Iberostar Cozumel	L5259576	H	20.3702163	-87.0216322	2015-11-15	16:15:00	obs439633	S32718143	Traveling	P22	EBIRD	15	0.3		2	1	G2051424	
2018-04-17 10:42:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Iberostar Cozumel	L5259576	H	20.3702163	-87.0216322	2015-11-16	11:00:00	obs439633	S32718144	Stationary	P21	EBIRD	10			2	1	G2051425	
2018-04-17 10:42:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Iberostar Cozumel	L5259576	H	20.3702163	-87.0216322	2015-11-17	07:00:00	obs439633	S32718145	Traveling	P22	EBIRD	90	3		2	1	G2051426	
2018-04-17 10:42:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Iberostar Cozumel	L5259576	H	20.3702163	-87.0216322	2015-11-17	14:00:00	obs439633	S32718147	Stationary	P21	EBIRD	10			2	1	G2051427	
2018-04-17 10:42:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Iberostar Cozumel	L5259576	H	20.3702163	-87.0216322	2015-11-15	18:15:00	obs439633	S32718023	Stationary	P21	EBIRD	5			2	1	G2051412	
2018-04-17 10:42:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Iberostar Cozumel	L5259576	H	20.3702163	-87.0216322	2015-11-15	07:00:00	obs439633	S32718026	Traveling	P22	EBIRD	60	1		2	1	G2051415	
2016-06-19 21:44:28	Mexico	MX	Quintana Roo	MX-ROO							Ferry ride between Playa Del Carmen and Cozumel	L4402818	P	20.5971806	-87.0267477	2016-03-09	10:45:00	obs280131	S28429625	Traveling	P22	EBIRD	95	28		2	1	G1819758	Ferry parking lot (on Cozumel) and ferry ride to Play del Carmen.  CO and GK.  Flying fish:  big blue ones and little silver ones
2016-11-14 13:47:54	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 6 Playa punto	L4217234	P	20.2993372	-87.0050843	2016-11-03	08:55:00	obs672437	S32545535	Stationary	P21	EBIRD_MEX	10			2	1		
2015-09-29 14:48:24	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino de terraceria por zona hotelera Oeste	L3632043	P	20.405673	-87.010349	2015-05-09	06:20:00	obs622928	S23368961	Traveling	P22	EBIRD	180	1.5		3	1	G1263411	
2016-03-19 18:12:13	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Lagunas Ixpalbarco	L4403766	P	20.441269	-86.8164432	2016-03-18	08:15:00	obs412369	S28431897	Stationary	P21	EBIRD	20			4	1		
2016-11-13 22:11:40	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Paseo Marítimo de San Miguel	L2439008	H	20.5108016	-86.9500923	2016-01-21		obs406448	S32530205	Historical	P62	EBIRD				1	1		
2016-06-03 13:20:40	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 2 Cocotal punto	L4216842	P	20.276466	-86.9840343	2016-05-03	06:55:00	obs411187	S29702110	Stationary	P21	EBIRD_MEX	10			7	1	G1751590	
2015-04-08 22:26:01	Mexico	MX	Quintana Roo	MX-ROO				56			reef hotel	L3546543	P	20.6106128	-87.0838434	2015-03-31	12:00:00	obs548913	S22756314	Stationary	P21	EBIRD	60			1	1		
2016-11-13 22:09:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Chen Rio	L5080650	P	20.3828216	-86.8743467	2016-01-20		obs406448	S32530176	Historical	P62	EBIRD				1	1		
2016-03-22 14:07:13	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			southern Cozumel	L4402968	P	20.3131266	-86.9805794	2016-03-08	09:15:00	obs341419	S28473207	Traveling	P22	EBIRD	120	16.093		5	1	G1652679	CO GK Ma Pop, and Willy.  Collared peccary, zebra longwing, blue morpho
2019-03-27 14:58:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178				MX-QROO-Cozumel-Cozumel Island - 20.3696x-87.0227	L5141640	P	20.369588	-87.02271	2016-12-13	09:00:00	obs758929	S33005342	Traveling	P22	EBIRD	120	5		5	1		By car with stops on the road and at parking lots at Punta Sur Eco Park. 
2016-11-23 10:50:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			El Cedral (pueblo)	L1973735	H	20.3690898	-86.9935226	2016-11-23	07:00:00	obs302151	S32678500	Traveling	P22	EBIRD	150	1.609		1	1		
2016-11-24 19:01:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Road to Alberto's Restaurant	L5102885	P	20.3717042	-87.021125	2016-11-24	07:45:00	obs302151	S32700891	Traveling	P22	EBIRD	35	0.322		1	1		Successfully chased a Swainson's Warbler found on Nov 19 by Chris Benesh
2015-05-18 18:05:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Lagunas y cuerpos de agua Este	L3632180	P	20.341256	-86.912167	2015-05-09	17:00:00	obs622980	S23367135	Stationary	P21	EBIRD	90			3	1	G1263426	Humedales y Costa
2016-03-19 15:51:17	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			planatarium	L4403087	P	20.4746785	-86.9608877	2016-03-08	17:05:00	obs280131	S28428077	Traveling	P22	EBIRD	30	0.805		5	1	G1652749	CO Gk ma, Pop adn Willy
2016-03-21 18:17:07	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			planatarium	L4403087	P	20.4746785	-86.9608877	2016-03-09	08:30:00	obs341419	S28473180	Traveling	P22	EBIRD	30	0.805		4	1	G1652883	CO GK, Pop and WIlly (mom rested in the car)
2017-09-24 18:21:05	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Paseo Marítimo de San Miguel	L2439008	H	20.5108016	-86.9500923	2016-01-24	15:00:00	obs110288	S39371855	Traveling	P22	EBIRD	120	16.093		6	1		boat ride across channel from Cancun, and Cozumel docks area and hotel plaza area; with Mike Austin, Lynn Aldrich, Peter Gottschling and Phyllis and Tony Frank
2016-12-16 14:13:23	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 1 Torre punto	L4216806	P	20.2809922	-86.9790991	2016-12-09	07:00:00	obs672437	S33043050	Stationary	P21	EBIRD_MEX	10			3	1		
2016-12-24 06:24:35	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			PN Chankanaab	L1127535	H	20.4421721	-86.9942701	2016-12-21	13:30:00	obs354389	S33174881	Stationary	P21	EBIRD	176			2	1		
